TSNE1,TSNE2,TSNE3,class
-13.974231,6.789029,16.596663,8
20.686579,15.280521,-10.560937,0
-28.873552,3.456841,5.831226,1
-9.08952,1.8025964,-15.990032,1
-23.538221,-10.390159,6.112302,7
1.7262748,17.089525,-10.5492,2
26.863373,19.196394,-1.5301558,0
6.7486825,28.5502,7.269677,3
-0.85846204,27.573328,-13.039269,2
-0.37681082,-28.36984,-18.34679,4
-1.0414493,10.798287,19.874289,3
-2.6770613,4.172094,-10.369651,5
-9.725051,21.194946,-1.6565893,2
13.223604,3.6087027,-23.624367,6
-0.9769374,-30.056303,9.852583,9
-25.76657,-20.381,-12.235045,7
-28.388422,-13.55945,2.5926435,7
-7.62241,0.8753464,3.1251323,8
-22.436352,-3.4452603,12.2926855,7
-11.642895,-15.327011,-7.569384,9
-1.6578498,19.99561,14.569114,3
11.064631,-1.6527102,-20.520912,6
5.97497,-23.16226,18.182758,9
16.693186,16.534708,-10.559755,0
28.656078,-11.7414465,-7.8823004,6
-12.611591,-1.5610526,5.9068213,8
-28.358131,2.8220098,-2.4478066,1
18.093836,15.901462,-9.866092,0
-13.13646,22.951597,-2.978179,2
1.347949,19.193657,-15.669624,2
20.994328,-4.092925,-19.377869,6
0.18727717,8.448452,11.605766,3
19.669096,-2.4145725,-15.108663,6
-31.585783,-11.562875,-5.6333942,7
-24.323093,-2.6143827,10.501122,7
-12.032254,-13.78816,-4.3003774,9
19.847517,-13.0671,-13.065493,6
-2.52898,-25.12911,-13.607896,4
-12.131843,18.79387,-10.745554,2
-18.566463,-18.359535,-3.9985662,7
25.90766,12.02617,9.13288,0
-13.090872,5.32578,-18.224022,1
12.234069,-1.531028,-16.139753,6
-9.194726,-17.308798,-2.8036509,9
14.224233,-4.7015967,-19.97179,6
-13.347994,5.424962,-18.032732,1
-25.503311,12.681288,8.096728,1
-31.57606,-11.638559,-5.60376,7
9.316233,13.551423,11.34791,3
-12.671919,5.5786853,-19.963417,1
15.1871805,14.095912,-9.337039,0
-1.6697656,-21.017088,-17.396923,4
-22.198484,22.178856,7.9892054,1
16.489464,16.673147,-9.484216,0
-23.770067,12.81795,10.774102,1
17.283264,16.184704,-9.153175,0
5.7878075,18.845747,21.682762,3
7.1458335,-30.250244,-6.830467,4
-11.946176,17.697445,-14.705273,2
-12.980967,5.527643,-18.850368,1
27.954765,-6.9344735,-6.422639,6
-25.01076,-19.778736,-6.211026,7
-1.668625,-14.367911,5.403279,9
-2.6258733,4.2038045,-10.600912,5
-23.084036,16.372166,-12.587245,1
-17.590889,-24.029,5.8229847,7
-6.6974516,6.1054316,18.146294,8
-12.706823,2.9399626,-16.109203,1
15.052811,-29.625704,8.876768,4
6.7253084,29.00152,7.270938,3
-22.949566,-22.601091,12.601117,7
6.660116,28.627306,7.116023,3
-27.567745,-18.16763,-4.5572467,7
6.2880955,27.545345,6.8981657,3
-22.683155,-13.670216,-8.209005,7
-18.178432,10.11507,-13.698806,1
-10.556779,18.157127,-15.775565,2
18.426378,5.029767,-16.957827,6
0.4936019,-2.445628,28.15074,8
-10.678911,-14.423909,-9.045376,9
16.679625,17.77643,12.171209,3
-18.368504,-18.291533,-4.161434,7
-2.280597,11.229758,27.831936,3
-2.6600919,-25.022362,-13.728443,4
-5.77971,-26.578556,-3.8500376,9
8.373437,28.73332,8.1998825,3
17.542475,-14.9035,-2.2533288,4
18.006498,16.141022,-9.223298,0
-5.993007,-6.23056,8.521255,8
2.4529269,17.25575,-14.633986,2
-6.821035,13.953979,25.17599,3
0.59917086,5.026006,-5.513495,5
-6.9245462,-15.490545,-0.945303,9
-9.225003,28.165276,-10.422662,2
31.610401,0.93258065,4.8121643,0
10.441878,-2.081393,-20.985655,6
-9.075238,-1.5816939,20.732153,8
15.9037695,14.493981,-8.168116,0
1.3936754,-29.075209,18.534075,9
-15.22482,-0.5927206,12.418412,8
26.78385,7.5014925,5.872396,0
-8.956517,-17.326958,-2.5666697,9
0.55077934,-8.949877,-2.2832253,5
-2.6437201,-25.05039,-13.678141,4
10.053679,-8.691774,-13.074901,6
6.7512345,27.821142,7.2741857,3
10.787405,-24.017275,3.4376867,4
-3.0722916,3.7097418,-10.696915,5
-10.254079,0.63995886,23.667992,8
-1.4564097,-25.51259,-15.580782,4
1.7391384,27.820103,-6.8164825,2
-7.5214105,1.5808876,8.192091,8
-27.532314,7.085971,-2.6254644,1
-11.637086,4.914527,-19.293758,1
10.748334,-0.6845438,11.919517,5
20.553453,14.621501,-8.578641,0
3.4259987,-28.790432,17.804028,9
18.72727,5.8427906,-18.453041,6
4.498181,16.057129,14.364114,3
-0.1790195,-28.37289,-18.598259,4
29.653166,10.715643,2.290738,0
6.82708,28.498608,7.4028807,3
0.49453315,-3.3838584,-1.7435045,5
10.317141,4.6056175,-26.901487,6
4.9406614,11.627023,1.5506654,3
6.834622,29.416536,7.4570665,3
28.81632,-9.7202635,-15.569756,6
-2.2165904,27.892683,10.016885,3
-13.453383,-19.898584,-8.796564,9
-7.6885986,0.04670917,8.003075,8
-25.247452,4.949432,10.334941,1
-13.79088,-1.4382724,-11.908245,1
25.541632,9.790428,1.8270555,0
-1.487288,-25.994032,-12.580362,4
-3.281728,25.486986,10.518966,3
-27.177715,-11.533934,-10.907818,7
-4.923735,10.900256,13.30317,8
-2.9960368,3.5796058,-10.837981,5
-19.671814,15.868921,11.933468,1
-25.784817,-20.406487,-12.319528,7
20.301632,8.527761,4.5251083,0
6.1750975,13.252881,-17.621386,2
12.5547085,-25.377857,10.772888,4
2.521595,17.250797,-14.607461,2
5.8103147,3.981706,10.937269,5
20.316875,15.05843,-10.120507,0
-24.910742,2.523228,0.04028189,1
25.583122,11.451814,-9.005556,0
4.8312626,21.035355,-12.430258,2
-16.499546,1.6049259,-15.957972,1
-11.694675,19.536974,-4.549677,2
-30.007711,-9.1661415,-4.8886876,7
-27.049328,-23.331945,7.32795,7
-17.408741,-16.187546,-0.00069186185,7
2.6310346,14.453117,21.674864,3
-14.236261,-15.420799,-10.460245,9
4.3236113,-23.693865,2.3225758,4
-2.637549,4.0282483,-10.760157,5
-24.567335,7.082596,-8.579087,1
-10.717856,-15.699441,-5.8018427,9
-14.009641,-15.951414,15.0393095,7
-7.837631,0.733463,10.56055,8
-23.725803,-6.9153633,-7.8064675,7
-14.139746,-15.462598,-10.425748,9
29.55047,0.89835745,8.821484,0
16.945889,1.6118653,-18.497828,6
-22.303848,-14.327497,16.383917,7
-6.611122,0.35874295,1.9019244,8
-4.3476186,-32.292362,4.843212,9
-9.298909,0.036333174,8.159312,8
9.457185,-26.075195,-0.81248707,4
3.6769414,20.886335,-17.98967,2
8.282457,-27.459332,3.330495,4
7.046384,19.939945,3.8481097,3
18.440254,-28.40186,8.579928,4
22.08591,-3.5895734,-22.622498,6
-2.2546217,-26.898355,-1.4977201,9
-12.539084,3.6490955,-17.679535,1
-14.293585,22.691689,-8.472582,2
-12.162577,19.096485,-16.25347,2
-8.194996,25.971407,4.1307654,2
-14.266037,-15.392097,-10.421511,9
15.138875,5.5312967,18.475313,5
-7.11341,6.258786,6.324709,8
-13.733731,8.961536,5.954754,8
-13.960863,-15.406735,-10.796264,9
-20.433893,17.781837,15.778432,1
-2.9938145,4.1785684,-11.453657,5
-4.780581,-19.853527,15.392826,9
1.4308033,19.042704,-15.894733,2
-26.409025,-8.165816,-8.304863,7
-2.6432846,4.008036,-11.265526,5
17.946217,-2.6900005,14.142817,5
3.8558187,16.911972,-20.622032,2
21.405214,12.539356,5.2450423,0
21.044968,-3.2118475,-22.555668,6
-22.575045,17.201077,-4.869971,1
-12.057136,19.067738,-16.225723,2
-9.553702,23.209274,-17.80364,2
-0.10395524,-28.300957,-18.694649,4
12.355983,-26.150476,6.759396,4
-6.406443,0.5588553,1.8338622,8
-24.736776,9.306533,11.776984,1
-0.3865542,-28.258791,-18.195684,4
3.5842235,4.750065,5.636209,5
17.416054,6.2138357,-19.784452,6
-6.3961487,17.41965,-2.4706545,2
-3.7668476,3.4884684,-11.664306,5
4.506253,-0.56219417,4.8223205,5
-24.191393,15.645086,8.845398,1
25.006073,-13.757908,-6.0837736,6
-5.9360337,19.111444,-1.7323635,2
24.997389,4.3119407,3.4925323,0
3.9576643,11.404946,30.73926,3
-16.223837,-26.923609,20.94189,9
10.093416,-20.776363,7.092732,4
7.5044746,-27.709354,3.0455544,4
13.387723,-0.8494873,23.557268,8
-29.337906,6.6870375,-3.4766827,1
35.957924,2.2710226,-3.4561348,0
11.212591,-7.1365237,-12.031878,6
-23.2747,16.525991,7.3896923,1
-26.600845,-15.92942,4.8272123,7
-14.450688,20.840775,-8.467228,2
-19.099344,-22.193068,20.766016,7
-12.069086,14.270567,-11.472627,3
4.9705396,-25.964998,24.002583,9
12.294013,-26.484764,6.2107577,4
26.681026,3.873151,0.20713529,0
13.206218,-5.6804485,20.170444,5
1.4127605,-28.909252,11.248082,9
30.646122,-10.032796,-8.547012,6
18.435404,13.382273,0.76633626,0
-23.00153,-20.931917,19.963392,7
-1.0515621,3.4756308,-10.644949,8
5.7408557,-2.008651,25.284044,8
-8.148053,19.47874,1.2117019,2
7.795618,-21.575403,14.830791,9
-27.29899,-19.977081,13.01217,7
33.907967,3.5749693,-4.207583,0
18.807081,-3.892834,-19.162138,6
-24.001745,14.239001,1.2587612,1
4.166064,-3.0386603,9.225341,5
-5.1680875,19.019695,0.9640167,2
25.117758,20.451857,-4.597528,0
2.3822777,13.185537,29.033539,3
-10.3842745,-20.376719,-6.0459714,9
15.442014,-28.31699,-1.3198065,4
-14.714345,-16.660116,4.3629975,7
5.686438,-8.417255,6.6805844,5
-22.34286,21.586164,-0.15220605,1
24.398756,-10.286005,-14.840656,6
15.020892,-26.244438,-4.914479,4
6.3367014,-2.2390149,24.69543,8
-6.9463615,-11.311159,19.128992,8
4.5803585,-23.038607,20.678381,9
3.0869758,-4.178489,-22.587442,6
17.047338,2.4238496,16.53915,5
-6.844625,-5.8572054,17.893438,8
29.412725,3.2024648,1.8534758,0
3.238528,-9.133369,-4.112763,5
-0.4320558,20.852907,25.649921,3
8.828621,-5.963177,11.34148,5
-22.296957,10.232688,2.6210744,1
-6.1567864,19.548296,-5.767188,2
24.705713,-10.183011,-8.495295,6
21.215162,-10.344757,-6.520601,6
7.525818,-0.49075413,24.388357,8
-2.0116851,21.07742,26.726427,3
12.963213,-25.11496,2.7679558,4
1.5637398,-22.20613,12.985292,9
-26.708345,13.554197,4.6230536,1
24.10628,5.813452,5.702494,0
-20.003992,-20.911493,17.948122,7
-25.33202,9.295594,-0.9903652,1
28.085928,-11.939086,-4.5482244,6
-22.758097,5.2733064,3.7716513,1
-0.90706474,-3.3698056,-7.4647512,5
0.67037475,1.8333834,13.774373,8
29.72967,-4.9366016,-13.637584,6
-25.68291,-24.699015,10.019202,7
13.874014,-29.883904,0.4818165,4
-24.703629,20.349686,-3.078603,1
-12.432776,21.528147,-6.1050935,2
7.885442,-7.638521,2.6847456,5
-21.152285,-17.764143,22.33873,7
-21.39328,-6.646026,2.5706372,7
5.376988,-1.5638081,23.82092,8
-21.372343,-7.425473,4.7039404,7
3.7073867,20.292257,30.061314,3
27.19907,-7.4420133,-11.22203,6
12.939559,-23.26689,3.0514884,4
-18.739088,16.44707,13.150318,1
9.420757,12.919066,19.019444,3
-22.830814,5.673601,5.0077157,1
17.10615,-28.984325,7.5698686,4
-3.1678197,-26.338741,10.390374,9
-22.529785,-15.204566,17.495249,7
34.263245,1.5220332,-7.5735493,5
-6.3014817,17.346813,-2.1388893,2
-30.032766,-14.215111,5.674197,7
9.809275,1.4775833,-4.058102,5
5.964417,10.936786,24.630875,3
25.73057,9.280527,1.7060543,0
-4.32715,-14.876898,11.622869,3
-19.942516,13.383676,9.941846,1
8.592193,-7.6853843,7.3561554,5
6.6509767,-20.32336,13.778559,9
8.144819,15.667005,13.31206,9
-11.68063,16.298779,-15.945426,2
-20.745,4.589787,-3.817724,1
0.69686216,19.090174,30.473375,3
-3.128397,-5.549776,22.913294,8
-7.327229,26.092987,1.0119004,2
19.791807,20.026873,-9.176371,0
2.4242587,13.141797,29.179218,3
24.660086,13.311342,6.1574745,0
9.009404,2.173372,14.979235,5
31.818527,3.7709663,2.1979377,0
8.770997,-3.4623153,9.648472,5
11.239947,-11.146637,-14.5236225,6
-25.55513,-7.309931,-1.2258217,7
24.75461,-12.719982,-6.3074207,6
1.6525505,0.3111055,20.973917,8
-0.8620607,29.393925,-11.843916,2
3.3899786,-16.025923,-2.786315,4
23.054197,13.966206,3.742421,0
3.9442997,-26.368544,20.986584,9
-1.9416493,-25.752253,-2.5263014,9
-0.5490167,-24.80009,15.807745,9
-23.485662,15.604005,5.1408143,1
-21.97037,-18.814234,17.476217,7
-21.423103,4.2213955,0.6086926,1
-30.357553,10.388763,6.5512905,1
18.209158,-30.165045,-0.02666646,4
-2.181062,-15.856426,13.8491,9
-19.99794,-3.621756,1.7858795,7
8.660034,-3.1262321,25.808493,8
-22.476206,-8.04211,1.7415259,7
1.0889131,18.525137,28.565447,3
-5.4730663,2.8003016,13.774324,8
9.80845,-25.723082,6.244352,4
-32.82567,-10.257868,7.0690193,2
0.47478616,-0.9193095,20.43162,8
1.1787653,18.007227,-9.494066,2
25.685429,-7.4157624,-6.7861085,6
1.0215939,11.694298,29.502108,3
-3.4236834,13.047637,29.819347,3
-6.834517,-7.1484714,22.934748,8
7.7935486,-1.142195,23.002499,8
9.843914,-5.6397333,7.519873,5
28.923485,-7.239782,-3.8532984,6
1.7749709,-24.461,23.27823,9
28.674688,4.2028313,1.0540993,0
9.967501,-29.392916,-5.4075155,4
-24.2077,18.936213,-0.8659206,1
-24.42775,21.340492,5.107487,1
14.566678,15.328344,-2.013664,0
28.254482,16.359386,0.23861596,0
17.498745,-1.7377828,-10.743109,6
7.5682225,-2.9493358,-15.585555,6
-10.319379,12.076732,-17.886305,2
5.2223186,-22.280312,12.035654,9
-1.8797342,20.948328,25.625038,3
-28.690615,1.6446383,-1.975539,1
5.2825017,-1.4310266,23.972889,8
-8.318172,27.710466,0.49529424,2
5.2485037,-25.6248,23.826061,9
29.06039,-8.202945,-15.278399,6
21.032955,8.25386,2.4735503,0
-5.482224,-20.172895,11.29435,9
-22.454819,-20.530159,19.714027,7
-25.534956,20.871605,0.42850196,1
-10.620603,12.139216,-17.984568,2
10.189282,-32.078327,2.5601854,8
-3.029405,21.72516,23.701942,3
-29.091883,10.647666,8.620952,1
7.698034,-17.556791,-0.7795338,4
15.265758,1.1770365,18.840546,3
15.476429,7.821359,13.745417,5
-25.278505,5.642781,7.990666,1
9.028848,1.6526475,16.385403,5
-4.1658664,-21.248028,0.2431163,9
-12.068835,16.317656,-16.246637,2
-19.784983,-17.60689,17.067984,7
6.091284,-5.305293,23.015955,8
-2.1674707,-16.708141,0.5077792,9
11.934919,-8.426143,12.79705,5
-29.156315,6.2354994,-5.1587734,1
8.047611,-19.374363,-10.0938225,4
11.177232,-5.698637,15.59458,5
17.400251,-10.333667,-18.873928,6
-8.238358,10.176304,-16.360937,2
27.061155,-8.111275,-17.40861,6
2.6336663,-22.814342,22.602457,9
21.350433,-11.400881,-16.738827,6
-4.9483595,-7.121421,-12.233083,3
-21.21106,-20.457361,20.3383,7
-20.362865,-10.188101,9.393823,7
-1.5034691,-29.979248,14.129541,9
8.175615,-0.96326125,-20.81581,6
-28.17374,3.4000225,-7.7402506,1
-7.4167056,9.4462385,-16.294027,2
7.623537,0.14428784,23.123503,8
8.851614,14.54356,15.259753,3
-6.1435814,24.52316,2.2494295,2
6.3063707,-19.793901,7.2589417,4
-29.226524,3.257651,-0.3073106,1
-8.2478695,15.024364,-19.917982,2
-11.29393,16.86123,-10.520991,2
-10.474831,-2.812731,18.610535,8
29.390635,-4.706988,-16.062244,6
-5.0244737,-17.524445,9.490724,9
6.829638,-9.3089285,8.311124,5
-15.753391,-19.618952,11.331914,7
-5.30124,12.174232,26.80119,3
-26.681465,3.5295815,-10.104906,1
9.800735,-20.607159,-3.9278686,4
-20.742142,-8.732446,15.062426,7
-20.560549,-18.931187,15.845746,7
2.251209,-24.552288,22.471857,9
3.838642,-24.264277,19.312277,9
19.183502,7.133772,-0.42278063,0
9.087312,-21.064575,-3.942448,4
8.574982,9.278074,8.987379,5
6.8788476,-2.1655018,4.2351594,5
12.995158,-4.7609825,3.587429,5
-3.836628,-25.247023,15.075136,9
9.177179,2.5862122,-18.592855,6
25.430897,7.9375434,-2.0847747,0
8.545709,-4.929449,10.956484,5
-18.995354,9.971694,-13.437982,1
-6.328399,24.639713,-5.390152,2
0.21473812,23.764256,-4.6616774,2
-4.898584,-23.694584,10.09388,9
2.4351263,18.016516,30.928291,3
9.65861,-26.290356,7.203366,9
3.8719976,-29.284227,-11.182415,4
-9.251893,25.75979,-14.108451,2
11.35102,4.1470184,1.3435628,5
21.93561,-6.6327977,-6.3226724,6
20.91734,-5.687163,-25.644882,6
12.08521,-2.4975705,11.128227,5
-32.800438,-14.513421,-5.8580832,7
15.290934,-17.048233,4.3775525,4
-5.1957607,-2.5911765,10.294216,8
-3.1387184,2.485847,21.093924,8
-5.4152555,-16.588211,5.144511,9
-25.20419,5.5748386,-7.359507,1
21.63896,11.176821,-8.717041,0
-10.237827,-3.7280228,3.504279,8
-16.567081,2.5776806,-14.741028,1
-21.961985,-7.1208715,10.236294,7
-2.2589557,24.625053,-15.22561,2
-21.23056,17.65189,6.363235,1
12.140738,26.576153,12.072335,3
-21.219757,7.3653,5.180886,1
3.8462434,-30.745026,-15.151595,4
-0.8577833,21.527046,19.844795,3
11.2085,-5.2975206,-0.7806623,5
7.7413483,-2.8323817,12.3983345,5
19.30408,6.1901298,-16.345497,6
-21.934198,-17.559364,4.4459567,7
-31.995087,-18.43664,-3.4933443,7
-19.574162,-13.511021,16.774014,7
-4.211381,-5.394996,14.762485,8
-5.4848914,23.929829,0.6571699,2
-11.073842,-19.32192,7.8158846,9
4.2772393,22.920069,-3.3134372,2
35.46596,9.884349,8.025862,0
6.4021225,-2.6001704,-24.998154,6
-20.270788,5.021807,-11.481324,1
-28.108732,6.131151,-0.4236566,1
-4.21466,23.99518,-13.217834,2
7.358819,3.2406242,16.71617,5
15.496052,16.891079,20.822306,3
-22.415966,-13.908022,18.697428,7
-0.14131343,-25.336393,-12.163205,4
16.206057,18.402525,0.7649682,0
5.3322425,7.0745354,-5.3925047,5
27.845287,-0.17865725,4.2262416,0
21.056217,-4.897966,-24.333214,6
29.326637,0.800129,9.27816,0
-32.451492,-10.567485,-0.35651496,7
27.480526,5.5899367,8.414101,0
-3.9410815,-2.4501889,12.019824,8
17.947018,-21.741247,1.1666559,4
-3.410802,-2.7623448,18.143284,8
-22.730906,16.869812,12.104751,1
-23.816683,-15.096137,8.499826,7
8.694518,-17.82375,4.9127336,4
-23.364523,-24.180185,3.51133,7
9.092133,30.081623,-15.087517,2
24.825901,6.879573,-7.1685286,0
-12.893584,-22.490925,-6.7033997,8
-18.336102,-1.2767565,-8.182148,1
7.297775,-7.6544447,2.0694988,5
7.675479,19.635382,15.7204075,3
-3.363061,-21.86909,6.597221,9
-27.594164,-14.479138,9.828475,7
-22.50695,18.170618,12.349228,1
8.644036,4.383418,1.0689082,5
31.521917,8.02958,-12.63734,0
-1.6649117,17.118187,-20.729023,2
26.405687,11.978653,1.9825857,0
-1.7334644,-4.9583583,11.41194,8
4.18754,25.087013,20.2053,3
27.334936,6.6216445,-3.5813098,0
17.808006,-14.273436,-0.5373714,4
-33.204742,-10.311502,0.42505848,7
-10.292976,-17.465311,-0.39696273,9
11.611019,-6.4106636,0.25673604,5
-16.290068,-26.891272,20.902874,9
-11.279609,-24.665379,-2.2657514,9
-24.05721,14.110911,14.937308,1
-10.734698,-14.4597,-3.932561,9
-25.640451,-11.087882,5.059599,7
18.488926,-0.6580715,-27.916628,6
-20.662647,-22.102592,14.892182,7
30.240873,6.090647,-7.92992,0
-17.88406,-8.096569,12.877429,7
-7.4014716,-28.16916,1.2852296,9
6.263763,-3.239754,11.380017,5
-0.6928177,-26.983076,-12.761872,4
0.9552123,21.109766,-5.401884,2
-21.401655,-2.8950148,-7.279366,1
-5.817546,-7.0798197,28.421814,8
-17.160574,-3.4396036,-9.669173,1
29.703264,1.5852141,-5.4502087,0
10.929489,-0.065542154,2.6104722,5
14.904329,5.1980443,15.686239,5
-5.3284945,-0.054512452,13.754732,8
-9.928517,-10.564571,18.71882,8
9.813686,4.939882,0.31698456,5
12.957039,14.050337,-6.34893,0
-7.234165,1.5105091,10.845587,8
-26.453424,7.7587686,4.192552,1
11.733103,-1.5307655,-27.441027,6
2.2468667,-20.940775,6.7030706,9
3.3340614,27.462631,29.056305,3
-20.915968,-8.981907,17.331333,7
20.27369,3.3098001,-1.834437,2
-25.889618,-5.649706,6.058064,7
-14.941718,4.760025,-8.419836,1
22.11816,17.765537,-1.7396442,0
-4.129767,23.410166,-18.674059,2
14.571983,-25.837688,5.338877,4
3.456196,27.03179,28.779884,3
17.80765,19.545034,13.233308,3
-2.4052253,-5.677679,12.175487,8
16.567854,7.4313164,15.678799,5
3.5535874,26.782455,28.722086,3
9.458987,2.273065,23.387877,8
-3.7435932,23.22532,-19.278318,2
12.636098,-29.661325,0.60308915,4
10.737384,-1.7609847,-20.677029,6
6.4420304,26.093702,-16.908169,2
6.416755,-0.9534467,-0.43656456,5
-25.28958,18.799707,-9.271218,8
18.851612,-0.8094417,-28.204758,6
-20.854748,16.690428,13.13917,1
1.3704411,-3.430855,25.272121,8
10.784963,20.910406,-18.896421,2
-9.457844,16.69142,-8.90123,2
16.561802,-11.160777,-11.3310375,6
-19.918293,-19.150885,-3.7475433,7
-8.823774,-16.748287,-13.242713,9
-0.44750178,-28.257555,-17.376648,4
3.5922532,-6.631943,0.6731841,5
-4.2824326,-5.433351,14.711688,8
17.09741,-4.309298,-16.899723,6
-18.055851,12.623212,-8.921564,1
-20.885187,3.9409177,7.397218,1
29.970537,11.477997,-18.595076,0
-4.2902308,-1.8912567,18.745523,8
3.0939581,5.3981075,-7.7428646,5
-13.524523,-1.666713,15.236225,8
1.7757688,26.643291,29.255564,3
-3.868008,26.403854,-13.85748,2
-4.497756,-29.413597,-0.1749218,9
15.176276,-24.88159,7.425913,4
0.9472949,-27.917498,-19.618383,4
-7.292293,11.708901,11.048388,8
-9.457268,2.6792824,-18.287157,1
25.696703,-12.061713,-4.7905655,6
-12.380315,-26.213356,-5.0577126,9
-25.87266,16.673632,5.777212,1
7.405637,13.503395,-17.169094,2
-5.7604995,-15.849743,-8.579008,9
-12.287128,2.414627,-11.20887,1
20.879772,11.7146,-0.95397806,0
-6.443658,-32.161156,1.5494739,9
-23.228626,-15.028314,10.374963,7
13.144485,-1.8991383,-30.517899,6
-6.8471947,-0.5280074,21.808867,8
-22.538845,-18.758907,-2.0804498,7
-3.535828,20.284082,-10.5243435,2
-14.431881,-21.348816,-8.988626,9
-4.908039,-21.57166,16.9021,9
14.207104,-3.290865,-28.735249,6
27.545122,-6.771359,-4.832689,6
-20.263416,4.781083,-14.57086,1
23.706545,0.5584062,1.2418131,0
-33.124725,-10.950982,1.9405111,7
18.787395,14.532522,7.5538535,2
14.324685,21.469477,17.668377,3
-5.5694385,-2.7016943,23.049223,8
-5.5332394,-5.8918943,16.840109,8
-5.275696,-11.810431,4.4768176,9
-29.408945,-13.954562,8.076236,7
-26.485624,12.656401,11.878716,1
-2.2605102,24.703648,-15.264932,2
7.7686915,-27.238016,-4.198646,4
-12.089023,-18.60193,-7.9420376,9
24.09216,5.9646907,9.104827,0
12.553166,1.9003943,-29.145359,6
-8.295038,12.836502,-19.093842,2
11.001427,0.0101038115,2.6874502,5
-25.56396,-24.231747,7.97194,7
-2.1707723,-5.3261023,11.788399,8
5.1750436,-23.20404,0.21395504,4
-30.025991,-17.316916,5.2456417,7
29.220938,3.964186,-2.3675215,0
5.9424005,6.9070425,-2.4534626,5
-4.464985,22.707636,-11.403805,2
10.530122,26.011595,13.765093,3
11.815617,-10.390372,16.646412,5
-14.965036,-18.443026,-9.03123,9
-2.660624,14.707814,17.450708,3
27.230145,3.1873646,0.580953,0
13.171003,1.6273915,20.076963,5
9.394161,-0.032506365,-0.012994095,5
10.272937,-2.8938951,9.60393,5
-32.607082,-14.994221,-6.2670116,7
29.443703,7.4829397,8.572234,0
-16.208235,3.1667016,-16.33718,1
9.931281,-30.50363,1.9237552,4
6.8062673,-2.9968295,-19.125257,6
-26.244024,17.09521,-10.694474,1
-16.503494,8.655855,-19.811844,1
-0.8290119,-19.549282,1.8637049,4
22.7486,12.720856,-2.962692,0
-20.140965,-19.906963,14.395519,7
-12.329953,-24.768557,-3.8329642,9
5.9161844,-22.799088,4.951358,4
13.781034,22.634995,16.643045,3
25.196165,10.910579,-3.7116187,0
6.5547776,28.310234,18.405886,3
-14.707248,-2.5131845,11.521101,8
3.931855,-27.58851,-16.944077,4
-22.789642,-16.62943,6.089586,7
3.3594103,-28.25656,-18.560062,4
-8.347573,10.583602,-19.104395,7
20.190107,17.01224,-3.9322853,0
-17.74192,-10.758839,-1.3696394,7
22.733093,-7.2303123,-15.405303,6
-25.539553,15.805859,-13.738828,1
6.5856037,-31.070122,-18.924921,4
8.229454,-0.73014325,-20.429705,6
-1.1261327,22.217737,-15.267038,2
-28.857544,-9.049645,-9.217069,7
10.202871,26.445108,13.947804,3
-3.3447454,23.818121,-11.369096,2
3.8027909,-30.444157,-16.018116,4
-2.177924,15.703421,23.334099,3
23.640093,12.558962,-2.2328582,0
3.475544,-28.255308,15.584195,9
29.371294,8.005351,-10.575404,0
-22.95146,-8.387852,2.228855,7
-11.7132225,14.061432,-16.8441,2
-21.585894,-7.996505,13.1270275,7
15.454529,10.319367,-3.2132645,0
-12.238968,-23.359446,-8.310219,9
-22.823391,16.316689,-0.8385782,1
-4.3397183,16.771374,18.519339,3
6.879859,31.6683,-15.26119,2
-27.645567,5.164849,2.0825634,1
15.110442,15.230185,20.424578,3
-8.938591,-24.1814,5.1500854,9
13.478747,-28.619762,-1.9115268,4
-8.27921,25.473444,3.9375904,2
-23.656473,-15.91717,-1.805485,7
9.3196,-26.224422,5.7710795,4
-4.632522,9.065021,8.509476,8
-4.6793957,17.65239,-24.389887,2
-9.99717,-19.987799,8.077972,9
-0.3966924,-19.297253,-7.6613455,4
23.187393,17.196985,-5.734676,0
26.847883,9.174713,4.3874984,0
-21.072166,8.801722,-7.9729943,1
-12.693222,-1.4400417,21.542034,8
9.128126,25.027868,-22.105968,2
3.1083977,-17.195757,-12.801724,4
5.2608986,20.595041,27.023556,3
-28.257084,-11.551904,-1.3933449,7
6.5165105,-22.739573,-4.9854984,4
-24.778723,-7.649404,-5.5474477,9
2.594963,3.8391273,-0.7204958,5
-21.446028,-2.2418034,13.08745,7
11.641655,-3.109695,-27.483522,6
-12.443148,30.867058,-1.9069899,2
-23.73777,-15.887016,-1.8345323,7
-1.694299,-5.6052613,17.084682,8
-5.7533884,9.239699,6.2243195,8
-24.067614,19.457897,7.943801,1
30.542898,16.4593,-3.7014184,0
17.059559,-4.4795527,21.794926,5
-24.881819,5.613507,-8.51008,1
1.8155081,-28.845058,7.2643323,9
8.564192,30.465723,-15.687188,2
-0.47085336,21.889837,26.323978,3
8.153405,22.410345,24.098202,3
-5.3616185,24.83635,-0.14136598,2
19.306295,-0.58442223,-21.58384,6
-19.863192,-8.680374,-6.476765,7
-10.157767,-16.833687,2.021861,9
-25.450285,4.461143,-7.3995485,1
13.098002,-1.1698467,-23.111124,6
29.649988,9.052997,-8.789863,0
-20.564014,9.552988,-10.572036,1
8.375272,3.920367,3.821686,5
-6.2329307,-29.601429,1.2142414,9
-29.15836,2.7338064,-6.52017,1
-12.764762,-29.21646,-1.9033802,9
-12.689687,-2.7204497,6.8339763,4
